epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,1303.24,1.14853,1.09227,1.46966,0.70547,0.75902,0.80758,0.56844,1.06303,1.19492,1.27666,0.000410736,0.000410736,0.000410736
82,1318.92,1.18376,1.12634,1.48469,0.70558,0.69717,0.78185,0.55014,1.10376,1.45947,1.31862,0.000406258,0.000406258,0.000406258
83,1334.4,1.15364,1.09806,1.47065,0.65823,0.79201,0.81433,0.57927,1.11904,1.2679,1.28299,0.00040178,0.00040178,0.00040178
84,1349.81,1.15974,1.10133,1.47115,0.68329,0.80255,0.81691,0.58682,1.04942,1.32316,1.29431,0.000397302,0.000397302,0.000397302
85,1365.3,1.13801,1.08111,1.45541,0.69148,0.76714,0.8128,0.55105,1.1878,1.38409,1.33089,0.000392823,0.000392823,0.000392823
86,1380.78,1.154,1.09625,1.47099,0.69403,0.81138,0.83541,0.5962,1.03394,1.41957,1.26192,0.000388345,0.000388345,0.000388345
87,1396.34,1.1539,1.10569,1.47203,0.63732,0.76727,0.75481,0.5358,1.06236,1.46305,1.28963,0.000383867,0.000383867,0.000383867
88,1411.9,1.15453,1.09762,1.46761,0.71766,0.7754,0.81857,0.5617,1.1456,1.38452,1.32804,0.000379388,0.000379388,0.000379388
89,1427.37,1.1392,1.08541,1.44548,0.71589,0.7842,0.81541,0.55239,1.18493,1.50939,1.37429,0.00037491,0.00037491,0.00037491
90,1442.82,1.1334,1.0583,1.44227,0.71749,0.78213,0.80793,0.56039,1.11994,1.4834,1.31989,0.000370432,0.000370432,0.000370432
91,1458.44,1.11014,1.04587,1.42774,0.63896,0.76187,0.78472,0.56884,1.02307,1.42899,1.25039,0.000365954,0.000365954,0.000365954
92,1474.28,1.10222,1.04375,1.42715,0.68893,0.81835,0.81959,0.55511,1.12205,1.21881,1.27537,0.000361475,0.000361475,0.000361475
93,1490.06,1.11543,1.07046,1.44369,0.73091,0.79129,0.83048,0.57434,1.08766,1.43214,1.30193,0.000356997,0.000356997,0.000356997
94,1505.87,1.107,1.06097,1.43966,0.67346,0.79115,0.81241,0.57671,1.09685,1.35757,1.28502,0.000352519,0.000352519,0.000352519
95,1521.62,1.11488,1.05831,1.44062,0.73038,0.79943,0.80336,0.56742,1.05907,1.15455,1.2663,0.00034804,0.00034804,0.00034804
96,1537.29,1.11184,1.06127,1.43494,0.72872,0.79672,0.81034,0.55532,1.12997,1.37321,1.30541,0.000343562,0.000343562,0.000343562
97,1552.94,1.09623,1.02262,1.4181,0.70553,0.83771,0.82028,0.59829,1.0535,1.17576,1.25006,0.000339084,0.000339084,0.000339084
98,1568.38,1.09173,0.99355,1.41621,0.68797,0.77028,0.78922,0.54196,1.2126,1.73254,1.36655,0.000334605,0.000334605,0.000334605
99,1583.78,1.11127,1.05092,1.43494,0.68538,0.80713,0.82868,0.57338,1.15685,1.3733,1.32236,0.000330127,0.000330127,0.000330127
100,1599.37,1.09617,1.03519,1.43164,0.7507,0.72383,0.804,0.55663,1.12736,1.31536,1.30939,0.000325649,0.000325649,0.000325649
101,1615.08,1.07992,1.00334,1.4091,0.68828,0.73811,0.76159,0.54616,1.10187,1.42392,1.28982,0.000321171,0.000321171,0.000321171
102,1630.72,1.0841,1.01394,1.41442,0.74496,0.79637,0.82485,0.58047,1.05359,1.3036,1.27981,0.000316692,0.000316692,0.000316692
103,1646.69,1.06082,1.00288,1.39441,0.68687,0.74555,0.78764,0.56113,1.17629,1.6306,1.33948,0.000312214,0.000312214,0.000312214
104,1662.37,1.05277,0.97765,1.37805,0.74348,0.79203,0.82023,0.58286,1.09931,1.28161,1.28346,0.000307736,0.000307736,0.000307736
105,1678.08,1.04526,0.96624,1.38214,0.72784,0.79826,0.80734,0.56778,1.06463,1.46905,1.28594,0.000303257,0.000303257,0.000303257
106,1693.65,1.06034,0.96059,1.38944,0.73775,0.78241,0.83772,0.59098,1.0853,1.4468,1.29594,0.000298779,0.000298779,0.000298779
107,1709.4,1.06498,1.00518,1.39864,0.69576,0.78622,0.8151,0.56891,1.12644,1.33083,1.27728,0.000294301,0.000294301,0.000294301
108,1725.15,1.04184,0.95777,1.37233,0.71801,0.78053,0.83714,0.60568,1.00584,1.49088,1.25733,0.000289823,0.000289823,0.000289823
